"","StudyID","Obs.ID","DOI","DispersingAgent","DispersingAgent.SodiumHex","DispersingAgent.OtherSolution","DispersingAgent.GlassBeads","DispersingAgent.Sonication","DispersingAgent.Combo","FractionationMethod","FractionationMethod.Size","FractionationMethod.Density","FractionationMethod.SizeAndDensity","Continent","Continent.Africa","Continent.Asia","Continent.Australia","Continent.Europe","Continent.NorthAmerica","Continent.SouthAmerica","country","ResponseCalc","ResponseCalc.Direct","ResponseCalc.Indirect","rv.type","summed","rv","mean.control.in.g.kg.1","mean.treatment.in.g.kg.1","sd.control.in.g.kg..1","sd.treatment.in.g.kg.1","sd.imputed.in.g.kg.1","control.BD..Mg.m.3.","treat.BD..Mg.m.3.","mean.control.in.Mg.ha.1","mean.treatment.in.Mg.ha.1","sd.control.in.Mg.ha.1","sd.treatment.in.Mg.ha.1","sd.imputed.in.Mg.ha.1","depth.upper.limit..cm.","depth.lower.limit..cm.","depth.type","depth.surface","depth.subsoil","depth.deepsoil","soilorder","soilorder.Alfisols","soilorder.Inceptisols","soilorder.Mollisols","soilorder.Oxisols","soilorder.Spodosols","soilorder.Ultisols","Baseline.depth..cm.","Baseline...sand","Baseline...silt","Baseline...clay","Baseline.TOC..","Baseline.pH","pH.method","SoilCollectionSeason","SoilCollectionSeason.spring","SoilCollectionSeason.summer","SoilCollectionSeason.fall","SoilCollectionSeason.winter","location.name","lat.decimal","long.decimal","maincrop","maincrop.cereal","maincrop.legume","maincrop.cereallegume","maincrop.otherrowcrop","maincrop.perennial","number.of.crop.species.in.control","cover.crop.added","ccadded.grass","ccadded.legume","ccadded.grasslegume","ccadded.brassica","ccadded.grassbrassica","ccadded.legumebrassica","ccadded.grasslegumebrassica","total.C.inputs.cover.crops..Mg.ha.1.yr.1.","bg.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.fallow..Mg.ha.1.yr.1.","ccseason","ccseason.spring","ccseason.summer","ccseason.fall","ccseason.winter","ccseason.yearround","number.crop.species.added","duration..yr.","reps","tillage","tillage.conventional","tillage.reducednotill","N.fertilization.rate..kg.ha.1.yr.1.","N.type","residue.removal....","logRR.type","logRR","percent.change","var","Further.notes","Further.notes.2","Temp","Prec"
"802","deCa",322,"10.1590/S0100-06832011000300016","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",18.19548872,21.07086614,1.988411135,2.302633664,1,1.33,1.27,12.1,13.38,NA,NA,NA,5,10,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",NA,NA,NA,NA,4.5,"water","fall",0,0,1,0,"FUNDACEP",-28.6,-53.66666667,"wheat, soybean",0,0,1,0,0,2,"oat",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,1,19,3,"no-till",0,1,60,NA,NA,"gkg",0.147,16,0.0079615,"","",19.3,1752
"803","Duva",405,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.6,13.8,1.486214075,1.508070164,1,1.33,1.33,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"wheat",1,0,0,0,0,0,0,NA,NA,3.25,NA,"winter",0,0,0,1,0,1,5,3,"no-till",0,1,0,NA,NA,"gkg",0.015,1,0.0079615,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927
"804","Duva",406,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.6,13.8,1.486214075,1.508070164,1,1.33,1.33,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"oat",1,0,0,0,0,0,0,NA,NA,3.27,NA,"winter",0,0,0,1,0,1,5,3,"no-till",0,1,0,NA,NA,"gkg",0.015,1,0.0079615,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927
"805","Duva",407,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.6,14.2,1.486214075,1.551782343,1,1.33,1.33,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"oat, vetch",0,0,1,0,0,0,0,NA,NA,2.68,NA,"winter",0,0,0,1,0,2,5,3,"no-till",0,1,0,NA,NA,"gkg",0.043,4,0.0079615,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927
"806","Duva",408,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.6,14.1,1.486214075,1.540854298,1,1.33,1.33,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,NA,1.75,NA,"winter",0,0,0,1,0,1,5,3,"no-till",0,1,0,NA,NA,"gkg",0.036,4,0.0079615,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927
"807","Garc18",523,"10.1016/j.scitotenv.2017.11.240","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Europe",0,0,0,1,0,0,"Spain","indirect",0,1,"maom fraction",0,"MAOC",6.378641606,8.372700423,0.697060804,0.9149724423,1,1.37,1.42,4.3693695,5.9446173,NA,NA,NA,5,10,"surface",1,0,0,"Alfisols",1,0,0,0,0,0,NA,49,24.13,26.88,0.69,NA,NA,"summer",0,1,0,0,"Belmonte de Tajo",40.2552778,-3.335277778,"grapevine",0,0,0,0,1,1,"brachypodium",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,3,12,"no-till",0,1,NA,NA,NA,"gkg",0.272,31,0.0019904,"","",13.7,440
"808","Hang",568,"10.1016/j.still.2007.06.004","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",1.23,1.17,0.1344149494,0.1278581226,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Manfredi Experimental station",-31.8166667,-63.6,"soybean",0,1,0,0,0,1,"oat",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,1,NA,3,"no-till",0,1,NA,NA,NA,"gkg",-0.05,-5,0.0079615,"","",17.2,794
"809","Hang",569,"10.1016/j.still.2007.06.004","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",1.01,1.13,0.1103732512,0.1234869048,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Manfredi Experimental station",-31.8166667,-63.6,"soybean, corn",0,0,1,0,0,2,"oat",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,1,NA,3,"no-till",0,1,NA,NA,NA,"gkg",0.112,12,0.0079615,"","",17.2,794
"810","Mart",757,"10.1111/sum.12547","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",11.22598165,11.87865519,1.22678029,1.298104745,1,1.33,1.33,7.4652778,7.8993057,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,NA,1.52,5.8,"water","fall",0,0,1,0,"Santa Fe",-33.25,-61.55,"soybean",0,1,0,0,0,1,"triticale",1,0,0,0,0,0,0,4.175,NA,NA,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,0,NA,NA,"gkg",0.057,6,0.0079615,"","",16.5,885
"811","Mart",758,"10.1111/sum.12547","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",21.59886142,21.59886614,2.360333224,2.36033374,1,1.27,1.27,13.715277,13.71528,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,NA,2.67,5.4,"water","fall",0,0,1,0,"Balcarce",-37.75,-58.3,"soybean",0,1,0,0,0,1,"oats",1,0,0,0,0,0,0,1.95,NA,NA,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,0,NA,NA,"gkg",0,0,0.0079615,"","",14,827
"812","Nasc",834,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",13.1,14,1.431573852,1.529926254,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Panicum maximum",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,2,3,"no-till",0,1,55,"organic",NA,"gkg",0.066,7,0.0079615,"","",22.8,1442
"813","Nasc",835,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",13.1,14.1,1.431573852,1.540854298,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria ruziziensis",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,2,3,"no-till",0,1,55,"organic",NA,"gkg",0.074,8,0.0079615,"","",22.8,1442
"814","Nasc",836,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",13.1,13.8,1.431573852,1.508070164,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria brizantha",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,2,3,"no-till",0,1,55,"organic",NA,"gkg",0.052,5,0.0079615,"","",22.8,1442
"815","Nasc",837,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",13.1,14.9,1.431573852,1.628278656,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"millet",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,2,3,"no-till",0,1,55,"organic",NA,"gkg",0.129,14,0.0079615,"","",22.8,1442
"816","Nasc",838,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",13.3,14.1,1.453429941,1.540854298,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria brizantha",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round",0,0,0,0,1,1,2,3,"conventional",1,0,55,"organic",NA,"gkg",0.058,6,0.0079615,"","",22.8,1442
"817","Neto",925,"10.1016/j.geodrs.2020.e00347","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",12.1,12,1.322293405,1.31136536,1,1.4,1.4,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.9,9.1,44,0.75,4.2,"CaCl2","spring",1,0,0,0,"Botucatu",-22.8166667,-48.38333333,"soybean-corn-rice-common bean",0,0,1,0,0,4,"pearl millet,pigeon pea,sun hemp,lupine bean,sunhemp",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,5,7,4,"no-till",0,1,NA,NA,NA,"gkg",-0.008,-1,0.0059711,"","",20.6,1283
"818","Sala",1067,"10.36783/18069657rbcs20200103","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",9.5,8.9,0.9,0.5,NA,1.24,1.19,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",18.25,57.75,23.75,NA,NA,NA,"spring",1,0,0,0,"Pergamino Experimental Station",-33.85,-60.66666667,"soybean",0,1,0,0,0,1,"oat,vetch",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,2,31,3,"no-till",0,1,0,NA,NA,"gkg",-0.065,-6,0.0040437,"row","",16.3,943
"819","Sala",1068,"10.36783/18069657rbcs20200103","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",9.5,8.1,0.1,0.1,NA,1.2,1.2,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",18.25,57.75,23.75,NA,NA,NA,"spring",1,0,0,0,"Pergamino Experimental Station",-33.85,-60.66666667,"soybean",0,1,0,0,0,1,"oat,vetch",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,2,31,3,"no-till",0,1,0,NA,NA,"gkg",-0.159,-15,0.0000877,"inter-row","",16.3,943
"820","Ande",9,"10.1002/saj2.20358","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"OM",42,41,6,7,NA,1.46,1.47,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"spring",1,0,0,0,"Field I",41.1710278,-96.49555,"corn-soybean",0,0,1,0,0,2,"oat",1,0,0,0,0,0,0,NA,NA,0.19479375,NA,"winter",0,0,0,1,0,1,5,3,"no-till",0,1,22.4,"inorganic",NA,"gkg",-0.024,-2,0.0165192,"cc planted every other year after corn, not after soybean","",10.1,773
"821","Ande",10,"10.1002/saj2.20358","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"OM",41,40,6,6,NA,1.32,1.3,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"spring",1,0,0,0,"Field II",41.1710278,-96.49555,"corn-soybean",0,0,1,0,0,2,"oat",1,0,0,0,0,0,0,NA,NA,0.09585,NA,"winter",0,0,0,1,0,1,5,3,"no-till",0,1,22.4,"inorganic",NA,"gkg",-0.025,-2,0.0146386,"cc planted every other year after corn, not after soybean","",10.1,773
"822","Balb",21,"10.1590/S0100-204X2011001000032","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",0,"POC",43.5,52.37,4.753699431,5.723016994,1,1.07,1.07,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Inceptisols",0,1,0,0,0,0,"0-20",5,44.4,50.6,2.87,5.25,NA,"spring",1,0,0,0,"North Plateau of Santa Catarina State",-26.4833333,-50.4,"corn-common bean-soybean",0,0,1,0,0,3,"black oat, ryegrass, vetch ",0,0,1,0,0,0,0,NA,NA,1.996875,NA,"winter",0,0,0,1,0,3,4,3,"no-till",0,1,0,NA,NA,"gkg",0.186,20,0.0079615,"","",16.7,1495
"823","Balb",22,"10.1590/S0100-204X2011001000032","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",0,"POC",43.5,50.35,4.753699431,5.502270491,1,1.07,1.04,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Inceptisols",0,1,0,0,0,0,"0-20",5,44.4,50.6,2.87,5.25,NA,"spring",1,0,0,0,"North Plateau of Santa Catarina State",-26.4833333,-50.4,"corn-common bean-soybean",0,0,1,0,0,3,"oilseed radish",0,0,0,1,0,0,0,NA,NA,1.17225,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,0,NA,NA,"gkg",0.146,16,0.0079615,"","",16.7,1495
"824","Belt21",192,"10.1002/saj2.20257","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",1,"POC",NA,NA,NA,NA,NA,NA,NA,0.711,0.984,0.04387822776,0.06072598609,1,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,54.5,26.9,18.6,NA,5.6,"water","spring",1,0,0,0,"Villegas coarse textured soil",-34.9,-62.06666667,"soybean",0,1,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,2.01,NA,"winter",0,0,0,1,0,1,8,3,"no-till",0,1,NA,NA,NA,"mgha",0.325,38,0.002539,"","",15.7,833
"825","Belt21",193,"10.1002/saj2.20257","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",1,"POC",NA,NA,NA,NA,NA,NA,NA,2.984,2.875,0.1841527871,0.1774260264,1,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,23.6,56.9,19.5,NA,5.7,"water","spring",1,0,0,0,"Balcarce fine-textured soil with high temperature and rainfall",-37.75,-58.25,"soybean",0,1,0,0,0,1,"oat",1,0,0,0,0,0,0,NA,NA,1.96,NA,"winter",0,0,0,1,0,1,8,3,"no-till",0,1,NA,NA,NA,"mgha",-0.037,-4,0.002539,"","",14,827
"826","Belt21",194,"10.1002/saj2.20257","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",1,"POC",NA,NA,NA,NA,NA,NA,NA,1.842,2.015,0.1136760837,0.124352502,1,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,8.3,70.8,20.9,NA,6,"water","spring",1,0,0,0,"Oliveros fine-textured soil with low temperature and rainfall",-32.5333333,-60.86666667,"soybean",0,1,0,0,0,1,"wheat",1,0,0,0,0,0,0,NA,NA,1.58,NA,"winter",0,0,0,1,0,1,8,3,"no-till",0,1,NA,NA,NA,"mgha",0.09,9,0.002539,"","",17.4,993
"827","Cast",217,"10.2136/vzj2014.07.0093","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",0,"POC",3.39,3.53,0.3704607143,0.3857599769,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Alfisols",1,0,0,0,0,0,"0-20",46.9,9.1,44,NA,4.2,"CaCl2","spring",1,0,0,0,"Botucatu",-22.8,-48.41666667,"soybean, corn, rice",0,0,1,0,0,3,"pearl millet, pigeon pea, sunn hemp, lupine bean",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,4,5,8,"no-till",0,1,NA,NA,NA,"gkg",0.04,4,0.0029856,"","",20.6,1283
"828","Conc",280,"10.1016/j.still.2013.01.006","sonication",0,0,0,1,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",1,"POC",1.401273885,2.038216561,0.07656591807,0.1113686081,NA,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Ultisols",0,0,0,0,0,1,NA,54,24,22,NA,NA,NA,"spring",1,0,0,0,"Eldorado do Sul",-31.4194444,-52.40555556,"corn",1,0,0,0,0,1,"vetch, cowpea",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter and summer",0,1,0,1,0,2,18,3,"conventional",1,0,0,NA,NA,"gkg",0.375,45,0.0019904,"","",17.8,1428
"829","Conc",281,"10.1016/j.still.2013.01.006","sonication",0,0,0,1,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",1,"POC",1.19760479,1.676646707,0.06543739323,0.09161235053,NA,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Ultisols",0,0,0,0,0,1,NA,54,24,22,NA,NA,NA,"spring",1,0,0,0,"Eldorado do Sul",-31.4194444,-52.40555556,"corn",1,0,0,0,0,1,"vetch, cowpea",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter and summer",0,1,0,1,0,2,18,3,"no-till",0,1,0,NA,NA,"gkg",0.336,40,0.0019904,"","",17.8,1428
"830","deCa",331,"10.1590/S0100-06832011000300016","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",0,"POC",1.779527559,2.136363636,0.1944675666,0.2334627725,1,1.27,1.32,1.13,1.41,NA,NA,NA,5,10,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",NA,NA,NA,NA,4.5,"water","fall",0,0,1,0,"FUNDACEP",-28.6,-53.66666667,"wheat, soybean",0,0,1,0,0,2,"oat",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,1,19,3,"conventional",1,0,60,NA,NA,"gkg",0.183,20,0.0079615,"","",19.3,1752
"831","deCa",332,"10.1590/S0100-06832011000300016","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",0,"POC",0.8421052632,1.05511811,0.09202563933,0.1153037784,1,1.33,1.27,0.56,0.67,NA,NA,NA,5,10,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",NA,NA,NA,NA,4.5,"water","fall",0,0,1,0,"FUNDACEP",-28.6,-53.66666667,"wheat, soybean",0,0,1,0,0,2,"oat",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,1,19,3,"no-till",0,1,60,NA,NA,"gkg",0.226,25,0.0079615,"","",19.3,1752
"832","Duva",417,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",1,"POC",1.377,1.49,0.07523958755,0.08141393279,1,1.33,1.33,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"wheat",1,0,0,0,0,0,0,NA,NA,3.25,NA,"winter",0,0,0,1,0,1,5,3,"no-till",0,1,0,NA,NA,"gkg",0.079,8,0.0019904,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927
"833","Duva",418,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",1,"POC",1.377,1.376,0.07523958755,0.07518494733,1,1.33,1.33,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"oat",1,0,0,0,0,0,0,NA,NA,3.27,NA,"winter",0,0,0,1,0,1,5,3,"no-till",0,1,0,NA,NA,"gkg",-0.001,0,0.0019904,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927
"834","Duva",419,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",1,"POC",1.377,1.483,0.07523958755,0.08103145123,1,1.33,1.33,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"oat, vetch",0,0,1,0,0,0,0,NA,NA,2.68,NA,"winter",0,0,0,1,0,2,5,3,"no-till",0,1,0,NA,NA,"gkg",0.074,8,0.0019904,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927
"835","Duva",420,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",1,"POC",1.377,1.318,0.07523958755,0.07201581438,1,1.33,1.33,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,NA,1.75,NA,"winter",0,0,0,1,0,1,5,3,"no-till",0,1,0,NA,NA,"gkg",-0.044,-4,0.0019904,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927
"836","Garc13",512,"10.2136/sssaj2012.0310","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",0,"POC",1.08,2.25,0.1180228824,0.2458810051,1,1.39,1.36,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,1.81,5.3,"CaCl2","spring",1,0,0,0,"Botucatu",-22.8166667,-48.41666639,"soybean",0,1,0,0,0,1,"sorghum-sudangrass",1,0,0,0,0,0,0,NA,NA,2.8305,NA,"spring",1,0,0,0,0,2,3,12,"no-till",0,1,0,NA,NA,"gkg",0.734,108,0.0019904,"","",20.6,1283
"837","Garc13",513,"10.2136/sssaj2012.0310","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",0,"POC",1.08,1.34,0.1180228824,0.1464357986,1,1.39,1.36,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.2,9.95,43.85,1.81,5.3,"CaCl2","spring",1,0,0,0,"Botucatu",-22.8166667,-48.41666639,"soybean",0,1,0,0,0,1,"sunhemp",0,1,0,0,0,0,0,NA,NA,1.19475,NA,"spring",1,0,0,0,0,1,3,12,"no-till",0,1,0,NA,NA,"gkg",0.216,24,0.0019904,"","",20.6,1283
