StudyID,Obs ID,DOI,DispersingAgent,DispersingAgent.SodiumHex,DispersingAgent.OtherSolution,DispersingAgent.GlassBeads,DispersingAgent.Sonication,DispersingAgent.Combo,FractionationMethod,FractionationMethod.Size,FractionationMethod.Density,FractionationMethod.SizeAndDensity,Continent,Continent.Africa,Continent.Asia,Continent.Australia,Continent.Europe,Continent.NorthAmerica,Continent.SouthAmerica,country,ResponseCalc,ResponseCalc.Direct,ResponseCalc.Indirect,rv type,summed,rv,mean control in g kg-1,mean treatment in g kg-1,sd control in g kg -1,sd treatment in g kg-1,sd imputed in g kg-1,control BD (Mg m-3),treat BD (Mg m-3),mean control in Mg ha-1,mean treatment in Mg ha-1,sd control in Mg ha-1,sd treatment in Mg ha-1,sd imputed in Mg ha-1,depth upper limit (cm),depth lower limit (cm),depth type,depth surface,depth subsoil,depth deepsoil,soilorder,soilorder.Alfisols,soilorder.Inceptisols,soilorder.Mollisols,soilorder.Oxisols,soilorder.Spodosols,soilorder.Ultisols,Baseline depth (cm),Baseline % sand,Baseline % silt,Baseline % clay,Baseline TOC %,Baseline pH,pH method,SoilCollectionSeason,SoilCollectionSeason.spring,SoilCollectionSeason.summer,SoilCollectionSeason.fall,SoilCollectionSeason.winter,location name,lat decimal,long decimal,maincrop,maincrop.cereal,maincrop.legume,maincrop.cereallegume,maincrop.otherrowcrop,maincrop.perennial,number of crop species in control,cover crop added,ccadded.grass,ccadded.legume,ccadded.grasslegume,ccadded.brassica,ccadded.grassbrassica,ccadded.legumebrassica,ccadded.grasslegumebrassica,total C inputs cover crops (Mg ha-1 yr-1),bg C inputs cover crops (Mg ha-1 yr-1),ag C inputs cover crops (Mg ha-1 yr-1),ag C inputs fallow (Mg ha-1 yr-1),ccseason,ccseason.spring,ccseason.summer,ccseason.fall,ccseason.winter,ccseason.yearround,number crop species added,duration (yr),reps,tillage,tillage conventional,tillage reducednotill,N fertilization rate (kg ha-1 yr-1),N type,residue removal (%),logRR type,logRR,percent change,var,Further notes,Further notes 2
Cate,0239,10.1016/j.agee.2019.106649,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,pom fraction,0,POM,47.3,51.1,4.024922359,10.2859127,,NA,NA,,,,,,10,25,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,fall,0,0,1,0,Arlington Agricultural Research Station,43.2958333,-89.38,maize,1,0,0,0,0,1,rye,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,3,5,conventional,1,0,NA,NA,100,gkg,0.077,8,0.0095517,harvested for silage,
Cate,0244,10.1016/j.agee.2019.106649,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,pom fraction,0,PON,0.105,0.09,0.02236067977,0.02236067977,,NA,NA,,,,,,10,25,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,fall,0,0,1,0,Arlington Agricultural Research Station,43.2958333,-89.38,maize,1,0,0,0,0,1,bluegrass,1,0,0,0,0,0,0,NA,NA,NA,NA,year-round,0,0,0,0,1,1,3,5,conventional,1,0,NA,NA,0,gkg,-0.154,-14,0.0214160,harvested for grain,
Cate,0245,10.1016/j.agee.2019.106649,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,pom fraction,0,PON,0.105,0.079,0.02236067977,0.01565247584,,NA,NA,,,,,,10,25,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,fall,0,0,1,0,Arlington Agricultural Research Station,43.2958333,-89.38,maize,1,0,0,0,0,1,rye,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,3,5,conventional,1,0,NA,NA,0,gkg,-0.285,-25,0.0169216,harvested for grain,
Cate,0246,10.1016/j.agee.2019.106649,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,pom fraction,0,PON,0.077,0.074,0.01118033989,0.01565247584,,NA,NA,,,,,,10,25,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,fall,0,0,1,0,Arlington Agricultural Research Station,43.2958333,-89.38,maize,1,0,0,0,0,1,bluegrass,1,0,0,0,0,0,0,NA,NA,NA,NA,year-round,0,0,0,0,1,1,3,5,conventional,1,0,NA,NA,100,gkg,-0.040,-4,0.0131647,harvested for silage,
Cate,0247,10.1016/j.agee.2019.106649,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,pom fraction,0,PON,0.077,0.075,0.01118033989,0.01341640786,,NA,NA,,,,,,10,25,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,fall,0,0,1,0,Arlington Agricultural Research Station,43.2958333,-89.38,maize,1,0,0,0,0,1,rye,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,3,5,conventional,1,0,NA,NA,100,gkg,-0.026,-3,0.0106166,harvested for silage,
Cate,0252,10.1016/j.agee.2019.106649,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,total organic matter,0,TOC,,,,,,NA,NA,38.8,38.2,5.590169944,5.590169944,,10,25,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,fall,0,0,1,0,Arlington Agricultural Research Station,43.2958333,-89.38,maize,1,0,0,0,0,1,bluegrass,1,0,0,0,0,0,0,NA,NA,NA,NA,year-round,0,0,0,0,1,1,3,5,conventional,1,0,NA,NA,0,mgha,-0.016,-2,0.0084347,harvested for grain,
Cate,0253,10.1016/j.agee.2019.106649,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,total organic matter,0,TOC,,,,,,NA,NA,38.8,40.9,5.590169944,4.248529157,,10,25,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,fall,0,0,1,0,Arlington Agricultural Research Station,43.2958333,-89.38,maize,1,0,0,0,0,1,rye,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,3,5,conventional,1,0,NA,NA,0,mgha,0.053,5,0.0063097,harvested for grain,
Cate,0254,10.1016/j.agee.2019.106649,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,total organic matter,0,TOC,,,,,,NA,NA,37.4,37.3,4.248529157,5.366563146,,10,25,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,fall,0,0,1,0,Arlington Agricultural Research Station,43.2958333,-89.38,maize,1,0,0,0,0,1,bluegrass,1,0,0,0,0,0,0,NA,NA,NA,NA,year-round,0,0,0,0,1,1,3,5,conventional,1,0,NA,NA,100,mgha,-0.003,0,0.0067209,harvested for silage,
Cate,0255,10.1016/j.agee.2019.106649,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,total organic matter,0,TOC,,,,,,NA,NA,37.4,38.4,4.248529157,4.91934955,,10,25,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,fall,0,0,1,0,Arlington Agricultural Research Station,43.2958333,-89.38,maize,1,0,0,0,0,1,rye,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,3,5,conventional,1,0,NA,NA,100,mgha,0.026,3,0.0058632,harvested for silage,
Wies,1276,10.5194/se-6-609-2015,sonication,0,0,0,1,0,density,0,1,0,Europe,0,0,0,1,0,0,Moldova,direct,1,0,total organic matter,0,TOC,18.72855,19.882334,19.882334,0.8687124583,,1.4048584,1.3465587,,,,,,12,20,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,0-20,7.85,55.5,36.65,NA,6.6,water,fall,0,0,1,0,Orhei,45.85,28.31666667,sunflower,0,0,0,1,0,1,"hairy vetch,wheat",0,0,1,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,1,10,conventional,1,0,34,NA,NA,gkg,0.060,6,0.1128916,,
Wies,1277,10.5194/se-6-609-2015,sonication,0,0,0,1,0,density,0,1,0,Europe,0,0,0,1,0,0,Moldova,direct,1,0,total organic matter,0,TOC,16.735687,17.287128,0.6975225572,0.5231419179,,1.4645162,1.3354839,,,,,,12,20,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,0-20,7.85,55.5,36.65,NA,6.6,water,fall,0,0,1,0,Cahul,45.85,28.31666667,corn,1,0,0,0,0,1,"hairy vetch,wheat",0,0,1,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,1,10,conventional,1,0,34,NA,NA,gkg,0.032,3,0.0002653,,
Mott,0807,10.1080/00103620701663065,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,total organic matter,0,SOC,5.4,5.8,0.5901144122,0.6338265909,1,NA,NA,,,,,,12,24,subsoil,0,1,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,spring,1,0,0,0,Alabama Agriculture Experiment Station,34.6916667,-86.89027778,cotton,0,0,0,1,0,1,wheat,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,21,4,conventional,1,0,80,inorganic,NA,gkg,0.071,7,0.0059711,,
Mott,0808,10.1080/00103620701663065,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,North America,0,0,0,0,1,0,USA,direct,1,0,total organic matter,0,SOC,5.1,6.3,0.5573302782,0.6884668142,1,NA,NA,,,,,,12,24,subsoil,0,1,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,spring,1,0,0,0,Alabama Agriculture Experiment Station,34.6916667,-86.89027778,cotton,0,0,0,1,0,1,wheat,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,9,4,no-till,0,1,80,inorganic,NA,gkg,0.211,24,0.0059711,,
Baye09,0099,10.1080/00103620902820365,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Brazil,indirect,0,1,maom fraction,0,MAOC,6.689655172,6.075949367,0.7310485055,0.663982461,,1.45,1.58,,,,,,15,20,subsoil,0,1,0,Ultisols,0,0,0,0,0,1,0-20,66.00,25.30,8.70,NA,NA,NA,spring,1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,corn,1,0,0,0,0,1,"oat, vetch",0,0,1,0,0,0,0,NA,NA,1.69,0.72,winter,0,0,0,1,0,2,8,2,no-till,0,1,NA,NA,NA,gkg,-0.096,-9,0.0119422,,
Baye09,0100,10.1080/00103620902820365,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Brazil,indirect,0,1,maom fraction,0,MAOC,6.689655172,6.829268293,0.7310485055,0.7463054897,,1.45,1.64,,,,,,15,20,subsoil,0,1,0,Ultisols,0,0,0,0,0,1,0-20,66.00,25.30,8.70,NA,NA,NA,spring,1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,corn,1,0,0,0,0,1,"ryegrass, vetch",0,0,1,0,0,0,0,NA,NA,1.35,0.72,winter,0,0,0,1,0,2,8,2,no-till,0,1,NA,NA,NA,gkg,0.021,2,0.0119422,,
Baye09,0101,10.1080/00103620902820365,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Brazil,indirect,0,1,maom fraction,0,MAOC,6.689655172,6.708074534,0.7310485055,0.7330613816,,1.45,1.61,,,,,,15,20,subsoil,0,1,0,Ultisols,0,0,0,0,0,1,0-20,66.00,25.30,8.70,NA,NA,NA,spring,1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,corn,1,0,0,0,0,1,mucuna,0,1,0,0,0,0,0,NA,NA,2,0.72,summer,0,1,0,0,0,1,8,2,no-till,0,1,NA,NA,NA,gkg,0.003,0,0.0119422,,
Mart,0761,10.1111/sum.12547,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Argentina,direct,1,0,maom fraction,0,MAOC,9.678783835,10.59571128,1.057701821,1.157904062,1,1.33,1.33,6.43639125,7.046148,,,,15,20,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,0-20,NA,NA,NA,1.52,5.8,water,fall,0,0,1,0,Santa Fe,-33.25,-61.55,soybean,0,1,0,0,0,1,triticale,1,0,0,0,0,0,0,4.175,NA,NA,NA,winter,0,0,0,1,0,1,4,3,no-till,0,1,0,NA,NA,gkg,0.091,9,0.0079615,,
Mart,0762,10.1111/sum.12547,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Argentina,direct,1,0,maom fraction,0,MAOC,20.1652463,21.55226929,2.203667123,2.355241616,1,1.27,1.27,12.8049314,13.685691,,,,15,20,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,0-20,NA,NA,NA,2.67,5.4,water,fall,0,0,1,0,Balcarce,-37.75,-58.3,soybean,0,1,0,0,0,1,oats,1,0,0,0,0,0,0,1.95,NA,NA,NA,winter,0,0,0,1,0,1,4,3,no-till,0,1,0,NA,NA,gkg,0.067,7,0.0079615,,
Baye09,0120,10.1080/00103620902820365,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Brazil,direct,1,0,pom fraction,0,POC,0.2068965517,0.1898734177,0.02260974759,0.02074945191,,1.45,1.58,,,,,,15,20,subsoil,0,1,0,Ultisols,0,0,0,0,0,1,0-20,66.00,25.30,8.70,NA,NA,NA,spring,1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,corn,1,0,0,0,0,1,"oat, vetch",0,0,1,0,0,0,0,NA,NA,1.69,0.72,winter,0,0,0,1,0,2,8,2,no-till,0,1,NA,NA,NA,gkg,-0.086,-8,0.0119422,,
Baye09,0121,10.1080/00103620902820365,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Brazil,direct,1,0,pom fraction,0,POC,0.2068965517,0.1219512195,0.02260974759,0.01332688374,,1.45,1.64,,,,,,15,20,subsoil,0,1,0,Ultisols,0,0,0,0,0,1,0-20,66.00,25.30,8.70,NA,NA,NA,spring,1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,corn,1,0,0,0,0,1,"ryegrass, vetch",0,0,1,0,0,0,0,NA,NA,1.35,0.72,winter,0,0,0,1,0,2,8,2,no-till,0,1,NA,NA,NA,gkg,-0.529,-41,0.0119422,,
Baye09,0122,10.1080/00103620902820365,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Brazil,direct,1,0,pom fraction,0,POC,0.2068965517,0.1242236025,0.02260974759,0.01357521077,,1.45,1.61,,,,,,15,20,subsoil,0,1,0,Ultisols,0,0,0,0,0,1,0-20,66.00,25.30,8.70,NA,NA,NA,spring,1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,corn,1,0,0,0,0,1,mucuna,0,1,0,0,0,0,0,NA,NA,2,0.72,summer,0,1,0,0,0,1,8,2,no-till,0,1,NA,NA,NA,gkg,-0.510,-40,0.0119422,,
Mart,0771,10.1111/sum.12547,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Argentina,indirect,0,1,pom fraction,0,POC,1.441919173,1.859851128,0.1575735713,0.203245362,1,1.33,1.33,0.95887625,1.236801,,,,15,20,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,0-20,NA,NA,NA,1.52,5.8,water,fall,0,0,1,0,Santa Fe,-33.25,-61.55,soybean,0,1,0,0,0,1,triticale,1,0,0,0,0,0,0,4.175,NA,NA,NA,winter,0,0,0,1,0,1,4,3,no-till,0,1,0,NA,NA,gkg,0.255,29,0.0079615,,
Mart,0772,10.1111/sum.12547,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Argentina,indirect,0,1,pom fraction,0,POC,7.112690709,5.523179528,0.7772780179,0.603575526,1,1.27,1.27,4.5165586,3.507219,,,,15,20,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,0-20,NA,NA,NA,2.67,5.4,water,fall,0,0,1,0,Balcarce,-37.75,-58.3,soybean,0,1,0,0,0,1,oats,1,0,0,0,0,0,0,1.95,NA,NA,NA,winter,0,0,0,1,0,1,4,3,no-till,0,1,0,NA,NA,gkg,-0.253,-22,0.0079615,,
Baye09,0141,10.1080/00103620902820365,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Brazil,direct,1,0,total organic matter,0,TOC,6.896551724,6.265822785,0.7536582531,0.6847319129,,1.45,1.58,,,,,,15,20,subsoil,0,1,0,Ultisols,0,0,0,0,0,1,0-20,66.00,25.30,8.70,NA,NA,NA,spring,1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,corn,1,0,0,0,0,1,"oat, vetch",0,0,1,0,0,0,0,NA,NA,1.69,0.72,winter,0,0,0,1,0,2,8,2,no-till,0,1,NA,NA,NA,gkg,-0.096,-9,0.0119422,,
Baye09,0142,10.1080/00103620902820365,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Brazil,direct,1,0,total organic matter,0,TOC,6.896551724,6.951219512,0.7536582531,0.7596323734,,1.45,1.64,,,,,,15,20,subsoil,0,1,0,Ultisols,0,0,0,0,0,1,0-20,66.00,25.30,8.70,NA,NA,NA,spring,1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,corn,1,0,0,0,0,1,"ryegrass, vetch",0,0,1,0,0,0,0,NA,NA,1.35,0.72,winter,0,0,0,1,0,2,8,2,no-till,0,1,NA,NA,NA,gkg,0.008,1,0.0119422,,
Baye09,0143,10.1080/00103620902820365,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Brazil,direct,1,0,total organic matter,0,TOC,6.896551724,6.832298137,0.7536582531,0.7466365924,,1.45,1.61,,,,,,15,20,subsoil,0,1,0,Ultisols,0,0,0,0,0,1,0-20,66.00,25.30,8.70,NA,NA,NA,spring,1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,corn,1,0,0,0,0,1,mucuna,0,1,0,0,0,0,0,NA,NA,2,0.72,summer,0,1,0,0,0,1,8,2,no-till,0,1,NA,NA,NA,gkg,-0.009,-1,0.0119422,,
Mart,0781,10.1111/sum.12547,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Argentina,direct,1,0,total organic matter,0,TOC,11.12070301,12.45556241,1.215275392,1.361149424,1,1.33,1.33,7.3952675,8.282949,,,,15,20,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,0-20,NA,NA,NA,1.52,5.8,water,fall,0,0,1,0,Santa Fe,-33.25,-61.55,soybean,0,1,0,0,0,1,triticale,1,0,0,0,0,0,0,4.175,NA,NA,NA,winter,0,0,0,1,0,1,4,3,no-till,0,1,0,NA,NA,gkg,0.113,12,0.0079615,,
Mart,0782,10.1111/sum.12547,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,South America,0,0,0,0,0,1,Argentina,direct,1,0,total organic matter,0,TOC,27.27793701,27.07544882,2.980945141,2.958817142,1,1.27,1.27,17.32149,17.19291,,,,15,20,subsoil,0,1,0,Mollisols,0,0,1,0,0,0,0-20,NA,NA,NA,2.67,5.4,water,fall,0,0,1,0,Balcarce,-37.75,-58.3,soybean,0,1,0,0,0,1,oats,1,0,0,0,0,0,0,1.95,NA,NA,NA,winter,0,0,0,1,0,1,4,3,no-till,0,1,0,NA,NA,gkg,-0.007,-1,0.0079615,,
Hass,0590,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.3626666667,0.4934555238,0.03963237534,0.05392504007,1,1.4,1.4,0.7616,1.0362566,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,summer,0,1,0,0,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,mungbean,0,1,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,1,3,conventional,1,0,NA,organic,NA,gkg,0.308,36,0.0079615,tine cultivator,
Hass,0591,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.3626666667,0.3992668571,0.03963237534,0.0436320605,1,1.4,1.4,0.7616,0.8384604,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,summer,0,1,0,0,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,sorghum,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,1,3,conventional,1,0,NA,organic,NA,gkg,0.096,10,0.0079615,tine cultivator,
Hass,0592,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.6025021429,0.785819619,0.06584170331,0.085874719,1,1.4,1.4,1.2652545,1.6502212,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,summer,0,1,0,0,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,mungbean,0,1,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,1,3,conventional,1,0,NA,organic,NA,gkg,0.266,30,0.0079615,moldboard plough,
Hass,0593,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.6025021429,0.6839705238,0.06584170331,0.07474460437,1,1.4,1.4,1.2652545,1.4363381,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,summer,0,1,0,0,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,sorghum,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,1,3,conventional,1,0,NA,organic,NA,gkg,0.127,14,0.0079615,moldboard plough,
Hass,0594,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.6922562381,0.2538315714,0.07565007093,0.02773882751,1,1.4,1.4,1.4537381,0.5330463,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,summer,0,1,0,0,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,mungbean,0,1,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,1,3,no-till,0,1,NA,organic,NA,gkg,-1.003,-63,0.0079615,,
Hass,0595,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.6922562381,0.5085845714,0.07565007093,0.05557834915,1,1.4,1.4,1.4537381,1.0680276,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,summer,0,1,0,0,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,sorghum,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,1,3,no-till,0,1,NA,organic,NA,gkg,-0.308,-27,0.0079615,,
Hass,0596,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.4541154143,0.6349206667,0.04962593533,0.06938441407,1,1.4,1.4,0.95364237,1.3333334,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,winter,0,0,0,1,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,mungbean,0,1,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,2,3,conventional,1,0,NA,organic,NA,gkg,0.335,40,0.0079615,tine cultivator,
Hass,0597,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.4541154143,0.4583201905,0.04962593533,0.05008543515,1,1.4,1.4,0.95364237,0.9624724,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,winter,0,0,0,1,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,sorghum,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,2,3,conventional,1,0,NA,organic,NA,gkg,0.009,1,0.0079615,tine cultivator,
Hass,0598,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.8642235714,1.199732286,0.09444273793,0.1311072801,1,1.4,1.4,1.8148695,2.5194378,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,winter,0,0,0,1,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,mungbean,0,1,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,2,3,conventional,1,0,NA,organic,NA,gkg,0.328,39,0.0079615,moldboard plough,
Hass,0599,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.8642235714,1.091242952,0.09444273793,0.1192515173,1,1.4,1.4,1.8148695,2.2916102,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,winter,0,0,0,1,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,sorghum,1,0,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,2,3,conventional,1,0,NA,organic,NA,gkg,0.233,26,0.0079615,moldboard plough,
Hass,0600,10.1002/ldr.2345,sodium hexametaphosphate,1,0,0,0,0,size,1,0,0,Asia,0,1,0,0,0,0,Pakistan,direct,1,0,pom fraction,0,POC,0.6152025714,0.3135167143,0.06722961182,0.03426124659,1,1.4,1.4,1.2919254,0.6583851,,,,15,30,subsoil,0,1,0,Alfisols,1,0,0,0,0,0,NA,38.10,32.20,29.60,0.52,7.7,NA,winter,0,0,0,1,Pir Mehr Ali Shah-Arid Agriculture University,33.6333333,73.08333333,wheat,1,0,0,0,0,1,mungbean,0,1,0,0,0,0,0,NA,NA,NA,NA,winter,0,0,0,1,0,1,2,3,no-till,0,1,NA,organic,NA,gkg,-0.674,-49,0.0079615,,
